0,"[[-30.336809378558705, -11.949320172382862, 3.270499145051119], [-27.549248670826664, -6.502240294752444, 2.4600249561827625], [-24.429735720503565, -4.811402348397882, 3.6493237134055967], [-20.262988513595403, -3.7033757759284573, 4.276914329346654], [-16.499654044766537, -3.2093547210737383, 3.304678978586404], [-13.257483014212, -2.9789604308941553, 3.0496446750256396], [-10.509344679986825, -2.9249030497420234, 2.725179474050367], [-7.63353308890342, -3.283742076372965, 2.9343583201789896], [-4.822139283068054, -3.064913112164567, 2.4316336318895315], [-2.5615851368214066, -2.995211477251431, 2.2687073614157867], [-0.5132966775613141, -3.0000909134747937, 2.176036560278844], [1.6962945361721928, -3.163654007661571, 2.359701662182176], [3.9325660783323855, -3.2026400506779904, 2.2016371581624345], [6.222851360665967, -3.280899065950087, 2.416679697509404], [8.454948251312612, -3.364721021167421, 2.2381639122558084], [10.624759957168415, -3.524924855603179, 2.129132839209784], [12.679051115925787, -3.6086625750795007, 2.1300429410750823], [14.708694505564502, -3.5140311699175255, 1.9735458569833326], [16.540299294581537, -3.4128063385087186, 1.7163580713543392], [18.1212239580978, -3.4082625464362897, 1.5652302543425298], [19.712663818383902, -3.5143731161725644, 1.6652878340492365], [21.435002671621515, -3.5973609678000362, 1.8046735577130326], [23.389226572730735, -3.6290307224346354, 2.093484262912504], [25.590783154808474, -3.5656521996280395, 2.283417390086458], [27.99649697172087, -3.5526487534746467, 2.501144995257858], [30.539426493438466, -3.609053377411337, 2.5700854764814944], [33.12129852308868, -3.6932251562033622, 2.58893055287677], [35.71116363223845, -3.7977157083567707, 2.5883044926239855], [38.294108547929504, -3.9133651594571233, 2.5769440138294937], [40.86565053123853, -4.020996615727921, 2.567657684614215], [43.43244997811664, -4.103105723425572, 2.5675083874524467], [46.00334556560882, -4.160583669856653, 2.5752237262878146], [48.58553344364201, -4.207813601952939, 2.590284720207048], [51.187213161619866, -4.265742767997599, 2.6135705349534692], [53.80912984854828, -4.346704867499531, 2.623708943537727], [56.424136315009264, -4.4131046893836245, 2.606578545154377], [59.025903749806076, -4.451541855870718, 2.5988452445265486], [61.623737480779226, -4.4763828434537825, 2.5973310514492947], [64.22100167146971, -4.494791453026095, 2.5972772476870873], [66.81833316679875, -4.510021082902315, 2.5973749780135704], [69.41566176725917, -4.523768859541873, 2.5970866402645254], [72.01108741045584, -4.539000712978256, 2.5890802988664268], [74.58452408211193, -4.579142315770015, 2.5043947392120973], [77.09182648497625, -4.524976117431877, 2.598502565336154], [79.72166686920309, -4.365241822165249, 2.56455970411552], [82.21429648012966, -4.355403092071762, 2.4534263448396487], [84.6197037650976, -4.39699770493147, 2.3804547502156495], [86.97914328523035, -4.361440282771916, 2.334705732456906], [89.28492758432368, -4.287703195167686, 2.277000977485348], [91.54414180217509, -4.182804811642206, 2.2403016968797593], [93.75712989308076, -4.053813001027119, 2.1820751076073783], [95.89889367861763, -3.911726067339679, 2.099859025354052], [97.94990359361724, -3.769003056758308, 2.0021371758121376], [99.89814543045125, -3.636860701941073, 1.895433451134786], [101.73734368744533, -3.5249163329428668, 1.7849264577603832], [103.46567087472212, -3.4391069073552805, 1.673986618121416], [105.08411108269922, -3.3773086134268686, 1.5665922275253186], [106.60523244671924, -3.3485735288834824, 1.4850812121181778], [108.05373154393796, -3.4179018576713682, 1.3748824557504884], [109.27046671973675, -3.511562941216982, 1.0951653091791211], [110.28512477428342, -3.512106234295728, 0.9418478477598243], [111.15214091567522, -3.482158901062831, 0.7944385962936285], [111.86958900782761, -3.4440726235833115, 0.6442050075212054], [112.42818336945194, -3.4006143828082784, 0.46366533445127145], [112.72504502060653, -3.3495555999991766, 0.056250474833325896], [112.28408991744124, -3.2886143362933544, -1.0242109737996619], [110.52118748461538, -3.2989564225646464, -2.3249597171154575], [108.66227578930292, -3.5447282921569103, -0.8560817413931755], [108.93851036141344, -3.6418005034943497, 0.9611666543903117], [109.95206241163581, -3.5551745095271325, 0.9960239840605972], [110.92618615616257, -3.5136021638541144, 0.9507555888625098], [111.826198321489, -3.5148961951328954, 0.8387401749892693], [112.59480419928244, -3.498918897514962, 0.7052962186575026], [113.24337705271249, -3.4702050274469265, 0.5973513236907668], [113.79277672429981, -3.4446511776823043, 0.5067993203683643], [114.26160598016497, -3.423761278779315, 0.43342171732170426], [114.66107446096787, -3.407347909724737, 0.3688088551599564], [115.00177471887046, -3.390347217108654, 0.3149957538377749], [115.29166131730625, -3.369151559470107, 0.2655133077175545], [115.5376406432391, -3.346488227000988, 0.23112058482354522], [115.7546302402864, -3.324923363035602, 0.2034436903923655], [115.94339492523362, -3.3051316492673983, 0.17400612603059526], [116.09948829592875, -3.2879313517632727, 0.1369288054160723], [116.20927879647532, -3.2744943958548136, 0.0779763833428923], [116.23105107879373, -3.266176775737849, -0.05310916626377652], [115.95687451867357, -3.264886308363927, -0.6813109838577318], [114.25677051082789, -3.3105976917411946, -3.0221452091342185], [110.40569054927533, -3.549760547555575, -3.0894560376934255], [109.68905188948483, -3.5252360037255563, 0.6818455386451816], [110.57693199483337, -3.2991969267270105, 0.9361726520930588], [111.42982722437873, -3.0849631117141976, 0.7279104251409219], [112.14267420121584, -2.9331037033915055, 0.7069093466572502], [112.8067366692691, -2.85513448825848, 0.6174069304417146], [113.3726816618422, -2.796714950761076, 0.5169015860291998], [113.88437813559193, -2.747759757762674, 0.4444180213062689], [114.2472524843094, -2.7000974272186493, 0.29872600986994713], [114.5131593972891, -2.6385097895209495, 0.24981361542941066], [114.7503072620559, -2.5972441749946356, 0.2219203385297748], [114.9502858281743, -2.5705455948618243, 0.1763472017515383], [115.09699315998203, -2.550189937699717, 0.11460462389811552], [115.15757594280568, -2.534852462539193, -0.018175688205348327]]"
1,"[[-6.269639596787584, 2.5185975935277307, 3.7677072556618296], [-3.5417763203327155, 1.2955226722131232, 2.5134155761741956], [-1.3948199532416474, 0.27998432292648534, 1.9125264049011734], [-0.08363193399723912, -0.26588303624352233, 1.3177306013448526], [1.1503500277508394, -0.32484571661325023, 1.3306815334568889], [2.1249009459604373, -0.6590949213766358, 0.9662146954151037], [2.7968089636673206, -0.9609826626727404, 0.5134987328533202], [3.4279454409694026, -0.9702613783719277, 0.8004347381607595], [4.223219162217035, -1.1033279280030102, 1.2984261576847018], [5.71659390546559, -1.1735301510702076, 1.6759613112319647], [7.3902636911670285, -1.275116323175824, 1.6528440321253521], [9.047466192117387, -1.3695953396360867, 1.7650255999127173], [10.858612562366453, -1.296510078135241, 1.871253231512138], [12.667882895755632, -1.1722296821560028, 1.9476403644706461], [14.628790819301024, -0.9544679386973914, 2.060355839286816], [16.770076215415937, -0.7920799831020744, 2.1827078536083566], [18.916269106857243, -0.7484654205902523, 2.1516759786339925], [21.001801332212406, -0.7012863399319041, 2.010059140583324], [22.906149288297343, -0.6139841408774371, 1.761726046952113], [24.479535336690738, -0.559465884412582, 1.4014564092071164], [25.820351461730727, -0.5317183079326387, 1.3416633043117177], [27.226718775352055, -0.4931269194004938, 1.4976174873972057], [28.865333470447307, -0.46887313506548184, 1.787526659273695], [30.836322054856304, -0.4328186204255155, 2.120652562655873], [33.080147214889244, -0.361752992837749, 2.3642347706334053], [35.507565718300086, -0.3029631536730652, 2.4666748667180123], [37.99266363167992, -0.263827325300591, 2.4985027820362298], [40.501863811276095, -0.23457638679165865, 2.5191314236043794], [43.03020117657804, -0.20506326597266716, 2.536340114956526], [45.57417621591067, -0.17218401946943201, 2.5517531682477297], [48.135104403828976, -0.13720914909666768, 2.56995406713533], [50.713717182520405, -0.09978678769308764, 2.586105072212067], [53.30564187870196, -0.061507139530155595, 2.59667600104265], [55.90570852079074, -0.026338433970854145, 2.602521094985401], [58.508643639897116, 2.4185285043287774e-05, 2.602350478965291], [61.110195446425855, 0.013879829112056097, 2.6014054637218], [63.7122523953041, 0.019822774943632954, 2.6026999886583337], [66.31532153999328, 0.02184891942126628, 2.603236489338414], [68.91841939438487, 0.021967589516204953, 2.602866243000057], [71.52094628432448, 0.021201605468637773, 2.6021960083629216], [74.12186932168406, 0.020004818113175196, 2.5877194112330364], [76.70788523234171, 0.013761534348804137, 2.5842437865761374], [79.28566904202079, -0.01550161591010315, 2.582073660302425], [81.87893352225088, -0.05924615284140007, 2.6101617526882586], [84.47687012081565, -0.06335781504739554, 2.5875191105919852], [87.03771237889507, -0.0691465991041368, 2.533694272738627], [89.54692941828637, -0.09326585692474372, 2.4859508234604957], [92.00873107139084, -0.13708581060908281, 2.437164616523177], [94.42035138245237, -0.1992124060369485, 2.3899460847964744], [96.78629288835643, -0.2722610599816147, 2.3446483238312714], [99.108020579098, -0.33956067406046175, 2.299269675174161], [101.38166045309302, -0.3885736238741246, 2.247410515770797], [103.59733826410475, -0.4185192692628589, 2.182528633596612], [105.73916368264813, -0.4342787384676703, 2.09967169363574], [107.78855442216476, -0.43868362085380397, 1.9975319016743063], [109.72207069447539, -0.42850095658310683, 1.866464630659265], [111.51135929484589, -0.3994850723534863, 1.7145550076458786], [113.15031577243603, -0.3531704281290938, 1.5673319531316752], [114.63885169959907, -0.2899713134720239, 1.4059944931759494], [115.94754878276488, -0.22798788570711062, 1.2176544356348054], [117.08142799367697, -0.17818142797148714, 1.057232926551271], [118.06225813618067, -0.14233674171156338, 0.9074754053509038], [118.91814404533534, -0.1217217111729397, 0.8380620451664041], [119.71681315610356, -0.11070402543728396, 0.7494014541769859], [120.38059995772679, -0.10504868992887549, 0.5185442073699739], [120.61454912482823, -0.11133222070974738, -0.038836097874241325], [120.39252460379439, -0.25677876944067385, -1.1997485002264996], [117.05728678166616, -0.502978556630763, -5.1463722539527135], [114.41377573695048, -0.9062021182592823, -0.053213784485861663], [114.94212047700194, -0.6604204657977925, 0.8098846246844975], [115.88809752636072, -0.42129178217473207, 0.9985602669408327], [116.84933121637754, -0.2923325546723532, 0.9090362682988887], [117.69361101160693, -0.22100631558902037, 0.7818737866227287], [118.41342716764393, -0.17504948852996888, 0.6624482738930015], [119.02622628100103, -0.14139258243263908, 0.586246918861986], [119.5859940637971, -0.1160337010421236, 0.5271732309373242], [120.07635519006107, -0.09163291620334016, 0.45462421493392124], [120.49602657955448, -0.07269794260333333, 0.38730621797111947], [120.843915498123, -0.0586531612953679, 0.2894310568023183], [121.10034609921645, -0.0581693153216045, 0.2344496536601713], [121.31764864773668, -0.05318847299314055, 0.20461828066395213], [121.51388243973203, -0.04583948365048274, 0.18859064548342416], [121.69191855561021, -0.040250685384477715, 0.1653160905076641], [121.83568767655244, -0.039641562957475056, 0.11713385485248257], [121.90351463913245, -0.04902837300558743, 0.002823407324450855], [121.74116724469225, -0.06964059870341606, -0.4841043311223061], [120.23017815529838, -0.07603180144887485, -2.76743373434793], [115.39059961463185, -0.08150012311110859, -5.591983388336361], [113.34249847466923, -0.09467434529097486, 0.5403732906235837], [114.2237886769023, -0.030713976415963705, 0.9368358037385163], [115.10722366178334, -0.056555155894450634, 0.8375646422274067], [115.91378915114157, -0.17986509487252209, 0.7618967355974977], [116.61920702102738, -0.25374340308633797, 0.6530704661325806], [117.22229141430014, -0.2892062050314879, 0.5571722094779797], [117.7922899062504, -0.2811837057290019, 0.5255487073457411], [118.22291969942614, -0.25154299338072666, 0.3826861667597329], [118.5688665966769, -0.21842100368960876, 0.3118348603679725], [118.84910023304725, -0.18803475572863576, 0.25162080215709304], [119.07309832856602, -0.16276897547563576, 0.19753238939799536], [119.2411938914734, -0.14157642602684561, 0.13782539785133463], [119.33113256537881, -0.12333314821965331, 0.021752099303650727]]"
2,"[[-19.301130143304157, -7.785306616958188, 2.5309115138540865], [-16.41454420427044, -5.475146861874745, 2.6504297468600035], [-14.061004326702388, -3.1984524734815647, 2.3492832585718006], [-10.874202861454762, -1.046737580292327, 2.1037351615063953], [-8.863505226144468, -0.6585855152982519, 2.037022619593025], [-6.852440628200789, -0.6939517436509199, 1.7989056029691652], [-5.151022203615369, -1.0165598023665952, 1.9123428322823879], [-3.48993129961994, -1.497373019610223, 1.80280455024866], [-1.3835390525533668, -1.721977880195503, 2.409864602446936], [0.9672002620823434, -1.8042779555180537, 2.3785670149478855], [3.0706205985752604, -1.8268572828568497, 2.038784245900631], [5.1175698299773345, -1.957406230676525, 2.190281712958341], [7.2722530495722, -2.0034197095624395, 2.1713980245641964], [9.416924371589094, -2.035722042027853, 2.286113955545091], [11.6393980946111, -1.9472752519143182, 2.298402938255647], [13.939167362596532, -1.9662932339108101, 2.2777096393549225], [16.10191498076327, -2.0672431667481055, 2.1495576270920504], [18.148582317174885, -2.0605295167889857, 1.9714514553594793], [19.99119464590208, -2.0057289349848317, 1.7010073600419398], [21.518563701156033, -1.983048894162943, 1.4161281792795017], [22.93026121531915, -1.9877680021549498, 1.4626561195017516], [24.47978704793781, -1.9913060650766454, 1.6492074269340395], [26.274735133412925, -1.9996391263756823, 1.9524855586666463], [28.386999554142736, -1.969709978100169, 2.2188166048228597], [30.71108064792097, -1.9411516617633358, 2.432243215229366], [33.20545265161878, -1.9150017642940542, 2.5356810035632242], [35.761548383215754, -1.8774358162994231, 2.5696884524234775], [38.33644243506676, -1.8463784787659776, 2.5767717122349114], [40.910855985975076, -1.8414283276920813, 2.570809912739383], [43.47642817330156, -1.865350685013692, 2.5606328433960894], [46.033681563993014, -1.908999935542414, 2.5554242149227653], [48.5901743415071, -1.961616409731679, 2.5587124842423465], [51.15316913239553, -2.012242265615421, 2.5678886741506783], [53.72719088028141, -2.053588601317959, 2.5799952908946837], [56.31221385566511, -2.0852238198598134, 2.588929596136009], [58.90414354316334, -2.111138593024453, 2.594485292611612], [61.50040429337754, -2.1308545751540526, 2.5975561241876073], [64.09868019266833, -2.1447680779791076, 2.5987696169142387], [66.69771438726154, -2.1548140418546096, 2.5992232577152254], [69.297062681908, -2.162570793622621, 2.5994540430709234], [71.89652614446945, -2.1691701569883817, 2.5992225034301626], [74.48582377956838, -2.181146218170926, 2.5731074260860445], [77.03515569761466, -2.151661823483261, 2.5472803244152358], [79.61948779393342, -2.1176164099824337, 2.6350312680150423], [82.22942343672376, -2.138909377833235, 2.6000810523822184], [84.80203135246754, -2.1324388061884445, 2.528848089909097], [87.28539815416451, -2.13388060403698, 2.445380217889357], [89.70699991462286, -2.12013281412674, 2.395831257538363], [92.07738128984955, -2.095620027621312, 2.3442721127099237], [94.39352073214016, -2.0622862930985337, 2.2900625810743183], [96.65273352660866, -2.016956808852583, 2.2269747283793513], [98.83968344556685, -1.9579094995922297, 2.145407950414079], [100.93635790854796, -1.881912369490586, 2.047757813626661], [102.92967384360769, -1.7818207931102483, 1.9394134669397403], [104.809417496221, -1.6484691366946023, 1.8208866196203772], [106.56796381735711, -1.4927557038547439, 1.6990627502349933], [108.20522462060573, -1.3479683447490676, 1.5771319463600935], [109.71716024900434, -1.2060290195461858, 1.44721178397656], [111.08788023240005, -1.026713234102241, 1.2944055478978196], [112.31806820452383, -0.8873862694091421, 1.1711675949007363], [113.41977154492346, -0.8469590769393481, 1.032220181000497], [114.37687484519228, -0.8329058224595847, 0.8837026940656384], [115.18562637064919, -0.8258555591494379, 0.7435258129150474], [115.85407544569179, -0.817928545642552, 0.5851654022661462], [116.29794356967595, -0.8125256617925403, 0.23915463640237763], [116.05443617724885, -0.8285696248862819, -0.853224561880057], [114.24351639319416, -0.8232298044187245, -2.7093637157046353], [111.55366698301646, -0.7592126040460802, -1.898700900289503], [111.11638700206413, -0.8617969022313475, 0.6513180107585433], [112.04255487985351, -0.8182282426147628, 1.0453038572550089], [113.07114193409531, -0.8349692445586876, 0.9860546548773047], [113.99855057072892, -0.8623964757820425, 0.8686513709925356], [114.80338224078693, -0.8669306224621223, 0.7449762809305487], [115.4908324273198, -0.8611584662526248, 0.6343333318185311], [116.0749827406413, -0.8524562712119816, 0.5417015743861618], [116.58000086301855, -0.8408658840999492, 0.47041208277820745], [117.01714053756469, -0.8292178492596199, 0.40684576162365643], [117.39394507149166, -0.8171885831670181, 0.34867780326759445], [117.714381787375, -0.8048097208728343, 0.2919300291360883], [117.98328734896936, -0.7949519429644218, 0.24918476212927773], [118.21343372073835, -0.793312776831031, 0.2134224443725098], [118.41184808655927, -0.7926713287710162, 0.18448352363049572], [118.58081348675896, -0.7900591457845193, 0.1527525709506985], [118.71190251608421, -0.7858527402243509, 0.10673762241650915], [118.77640201514043, -0.7794283972234956, 0.008169964696455406], [118.61815208135297, -0.7658141889304854, -0.484362635350787], [117.16728692435056, -0.7301242349281885, -2.808927892943068], [112.84063481708259, -0.720319683158514, -4.273260834495499], [111.78384173426193, -0.5358359726215425, 0.9002986293684012], [112.78885528238666, -0.47277660486018186, 0.9766873399404651], [113.70775161645287, -0.4149244291490192, 0.8739738854922868], [114.52582272363843, -0.3800681141328776, 0.7591075189293599], [115.22670297473199, -0.3339129350091441, 0.6477952026240112], [115.82699589629313, -0.27096521758096276, 0.5577740673442393], [116.39653547083181, -0.2209285831863903, 0.5080566357051283], [116.82375764290836, -0.18114919166273416, 0.3822652733343205], [117.1677403993737, -0.14811081721054517, 0.3082811245978647], [117.44379950398263, -0.125435842996982, 0.2471901535309108], [117.66339284625441, -0.10893792427423006, 0.19318394589713442], [117.82639662631274, -0.09579507618292345, 0.13137113088549476], [117.90676205822649, -0.08389817827375774, 0.007965511314452906]]"
3,"[[-19.938555782452838, 5.852858966712359, 2.6430340096317666], [-17.508038845727597, 3.6624669808943398, 2.488215288458228], [-15.660398584420555, 0.8921096088489958, 1.327423349839698], [-14.13954827868097, -0.18031073057281827, 2.302388937842748], [-11.637671054742526, -0.671433472683555, 2.5483665905645547], [-9.198274832055759, -0.5454702642189777, 2.1293563670910958], [-7.000037441856428, -0.14132911647021926, 2.406550277980578], [-4.694891319655149, 0.25860509160736384, 2.378546378605651], [-2.3525405874174368, 0.17492852696804193, 2.42643328202154], [-0.014375745099673765, 0.06634615623347703, 2.351098875722208], [2.139976452649183, 0.02516867492951054, 2.1626657637995668], [4.284139307999123, -0.07269265076215368, 2.223254365450738], [6.4136470349563055, -0.1318994680409064, 2.1227931321348916], [8.508668499814636, -0.23751220477765428, 2.2262206813797025], [10.62927065092536, -0.2751202270810693, 2.203917663240768], [12.856057425540872, -0.39092356431711106, 2.2579499784249113], [15.048877031631227, -0.47249425801286615, 2.208633635742241], [17.13649792136138, -0.40160671882560767, 2.0166867193788245], [19.01551826246063, -0.3097477388942209, 1.7401155931467875], [20.593937627642504, -0.2719224902359497, 1.473370014287749], [22.041870081812867, -0.2800708981693023, 1.4687356848470279], [23.584448693420974, -0.3413604352533374, 1.6467078263162447], [25.367495728401302, -0.42075214015455514, 1.9290767582801074], [27.446855451751812, -0.4624217879903826, 2.1673659223204815], [29.72150697519024, -0.5170418130728668, 2.3752161561766663], [32.145053517142294, -0.5863668572194632, 2.4549954868507085], [34.61539480607349, -0.6595748336019247, 2.481258117321514], [37.10458196382657, -0.7396974725323266, 2.4965335167152536], [39.60851672299574, -0.8282713938930157, 2.5108288019743186], [42.127676375453454, -0.913102407316025, 2.5284881943812656], [44.66826971600079, -0.9717431146966288, 2.5527430856596705], [47.23280346510335, -0.9989447251453061, 2.574767257510953], [49.815693229141694, -1.0038132090594256, 2.5895376412146467], [52.40907524442498, -0.9982699346814191, 2.5949508260492284], [55.002423813486786, -0.9984766027100801, 2.5930609200150148], [57.59993755608261, -1.0085590772437638, 2.6017818333832903], [60.20368308844422, -1.0177910042752942, 2.6046717730594886], [62.808353989749854, -1.0241858385755165, 2.6045064751384976], [65.41260049937686, -1.0287456930584513, 2.6040153130200006], [68.01646072822027, -1.0323402008196383, 2.6037632768773995], [70.6201522907022, -1.0354905970196353, 2.6022722079253096], [73.21637407383685, -1.0401263242259458, 2.586114945793325], [75.78095016116288, -1.034826455447202, 2.544248847832824], [78.34116174804586, -1.0109726516354363, 2.5932180363127033], [80.94727805513665, -1.0337534159612347, 2.599928500309139], [83.52724697504891, -1.0438650422090607, 2.5482310456946466], [86.03778993306662, -1.0329148351817818, 2.470968504676054], [88.47636791128008, -1.0268843042415474, 2.406402633402372], [90.85647633658681, -1.0176884375298105, 2.3530541258984847], [93.17510923575028, -1.0084666560945037, 2.284237501677772], [95.41979323650476, -1.0051753051354382, 2.2053152998993517], [97.58062280687189, -1.0040524029104512, 2.1162529678025748], [99.64593009411355, -1.0025171163906794, 2.013611327693154], [101.5986482664143, -1.0037990145485058, 1.8903791567105053], [103.417773045069, -1.0148629783029555, 1.7499647851270332], [105.10336432584097, -1.0364758972697004, 1.6301657199752426], [106.68333943205457, -1.0655157628815421, 1.5316229642656707], [108.1640771808833, -1.1318829985073684, 1.4328556453163377], [109.5449717904081, -1.292832955660879, 1.327866523140814], [110.81111638385042, -1.4185399457810455, 1.1945733110684709], [111.91971690627707, -1.4408054239917172, 1.027003335400424], [112.8639479104831, -1.4367104894144627, 0.865345428339526], [113.65081829230023, -1.4202314645008987, 0.716895108827155], [114.28819850303165, -1.3886266816706698, 0.5490097085677277], [114.68499229360486, -1.3341799907022118, 0.1780082359185097], [114.37966426580527, -1.2425513332371299, -0.8956676252067395], [112.61215108973404, -1.1937630805257997, -2.580186547325185], [110.20357630303488, -1.368529527485401, -1.5060049966259699], [110.02427862488382, -1.5263374468131596, 0.7656631569179947], [111.0430515658742, -1.5803070923216451, 1.0953400412015195], [112.05794245178362, -1.5923174319476627, 0.925716909770078], [112.91877589974445, -1.5520716074300793, 0.8095824030652506], [113.68154563119863, -1.522237807612126, 0.7170505672426705], [114.34945035580444, -1.5106296778999697, 0.620673313389596], [114.92295533350273, -1.5044041176364176, 0.5320161595335715], [115.41790652322186, -1.497042194674761, 0.4597538068502122], [115.84369937923509, -1.4871161828852908, 0.3949314958461534], [116.2088643826089, -1.4733292014281794, 0.3374942874875117], [116.51876797527157, -1.4570447464154368, 0.28256186825579077], [116.77919499589514, -1.4418213474266155, 0.2420010052581846], [117.00333585125833, -1.4335367912817527, 0.20797010778593047], [117.19581859174433, -1.428210478910161, 0.17775254301280657], [117.35696186495356, -1.4227932746038956, 0.1437143158575543], [117.476683693271, -1.417232386033509, 0.09209984400780652], [117.52057288471525, -1.412308775238971, -0.0203681728490109], [117.30972649059585, -1.4101671342172406, -0.5723211468078485], [115.75632626907952, -1.4266130590729358, -2.889067868540109], [111.6623256602262, -1.5311961958613143, -3.6621687796190447], [110.98534453324345, -1.5705838922193722, 1.080591992275086], [112.05717662781444, -1.533890206890638, 0.9793153895649838], [112.96129785715364, -1.4371894066850244, 0.8414972797154059], [113.72864576420929, -1.3555557676181125, 0.7103313890311003], [114.39612344182537, -1.2904012160918332, 0.6253216833531077], [114.97777473236518, -1.243393742430888, 0.5404750452760555], [115.52926691740836, -1.2199421245627624, 0.48497169022309544], [115.95258694264504, -1.2107070858688154, 0.3909784194018509], [116.31164161451838, -1.2177364808770037, 0.3261928017482421], [116.60323932527243, -1.218614397600764, 0.2596244090561061], [116.83211642278214, -1.2141671303374661, 0.19971735808762353], [116.99900440252351, -1.2086949298243295, 0.1322457705118697], [117.07680509242128, -1.202847336911908, 0.0017257089711841666]]"
