34.0,16.0,1.4,1,"[1.0666666666666667, 1.06, 1.0866666666666667, 1.08, 1.0733333333333335, 1.08, 1.08, 1.0666666666666667, 1.04, 1.06, 1.08, 1.06, 1.0733333333333335, 1.0466666666666666, 1.08, 1.0866666666666667, 1.0866666666666667, 1.0666666666666667, 1.08, 1.0666666666666667, 1.04, 1.0533333333333335, 1.0866666666666667, 1.06, 1.0666666666666667, 1.08, 1.04, 1.0866666666666667, 1.08, 1.0666666666666667, 1.0733333333333335, 1.06, 1.08, 1.0733333333333335, 1.0333333333333332, 1.0733333333333335, 1.0533333333333335, 1.08, 1.0933333333333333, 1.0733333333333335, 1.06, 1.0266666666666666, 1.06, 1.0533333333333335, 1.0666666666666667, 1.0933333333333333, 1.0666666666666667, 1.06, 1.0866666666666667, 1.0533333333333335]"
34.0,16.0,1.4,2,"[1.0133333333333334, 0.9733333333333334, 1.0666666666666667, 0.9933333333333333, 1.1066666666666667, 1.0266666666666666, 1.0, 1.0866666666666667, 1.0133333333333334, 1.0133333333333334, 1.0333333333333334, 1.0333333333333334, 1.0533333333333332, 1.0466666666666666, 1.0333333333333334, 1.0266666666666666, 1.0533333333333332, 1.0266666666666666, 1.0933333333333333, 1.0, 0.9866666666666667, 1.0, 1.08, 1.0066666666666666, 1.04, 1.0533333333333332, 1.06, 1.0533333333333332, 1.0333333333333334, 0.9866666666666667, 1.0533333333333332, 0.9666666666666667, 1.0666666666666667, 0.9933333333333333, 1.0266666666666666, 1.0266666666666666, 1.0533333333333332, 1.0333333333333334, 1.06, 1.0533333333333332, 1.06, 1.02, 1.0466666666666666, 1.0466666666666666, 1.0466666666666666, 1.0133333333333334, 1.0133333333333334, 1.02, 1.1133333333333333, 1.0133333333333334]"
34.0,16.0,1.6,1,"[1.0766666666666667, 1.0766666666666667, 1.0633333333333335, 1.05, 1.0833333333333333, 1.0833333333333333, 1.0633333333333335, 1.0766666666666667, 1.0766666666666667, 1.0766666666666667, 1.0366666666666666, 1.07, 1.0433333333333334, 1.07, 1.0633333333333335, 1.07, 1.0566666666666666, 1.09, 1.0633333333333335, 1.0633333333333335, 1.0233333333333332, 1.0766666666666667, 1.0966666666666667, 1.0766666666666667, 1.03, 1.0633333333333335, 1.0566666666666666, 1.0766666666666667, 1.0833333333333333, 1.0833333333333333, 1.0833333333333333, 1.05, 1.07, 1.07, 1.07, 1.0633333333333335, 1.0766666666666667, 1.0833333333333333, 1.0966666666666667, 1.0833333333333333, 1.0166666666666666, 1.01, 1.0766666666666667, 1.0633333333333335, 1.0433333333333334, 1.05, 1.0833333333333333, 1.03, 1.07, 1.05]"
34.0,16.0,1.6,2,"[1.0333333333333334, 0.9733333333333334, 1.02, 1.0533333333333332, 1.06, 1.0333333333333334, 1.0533333333333332, 1.1066666666666667, 1.04, 0.9933333333333333, 1.0066666666666666, 1.06, 1.0533333333333332, 1.0066666666666666, 1.0866666666666667, 1.06, 0.9866666666666667, 1.0133333333333334, 1.02, 1.08, 0.9733333333333334, 0.9333333333333333, 1.0733333333333333, 1.0, 1.04, 1.06, 1.0466666666666666, 1.0933333333333333, 1.0066666666666666, 1.0466666666666666, 1.0133333333333334, 0.9733333333333334, 1.0133333333333334, 1.0666666666666667, 1.04, 1.02, 0.9466666666666667, 0.9533333333333334, 1.0666666666666667, 1.0333333333333334, 1.08, 1.0266666666666666, 1.0066666666666666, 1.0266666666666666, 1.02, 1.0066666666666666, 1.04, 1.0533333333333332, 0.9666666666666667, 1.06]"
34.0,16.0,1.8,1,"[1.0666666666666667, 1.08, 1.0933333333333333, 1.0866666666666667, 1.0866666666666667, 1.0733333333333335, 1.0933333333333333, 1.08, 1.08, 1.0733333333333335, 1.0333333333333332, 1.0666666666666667, 1.0533333333333335, 1.0333333333333332, 1.08, 1.0666666666666667, 1.0733333333333335, 1.06, 1.06, 1.0666666666666667, 1.0533333333333335, 1.0733333333333335, 1.0933333333333333, 1.06, 1.0733333333333335, 1.0666666666666667, 1.0533333333333335, 1.1, 1.0733333333333335, 1.0466666666666666, 1.0733333333333335, 1.06, 1.12, 1.08, 1.0733333333333335]"
34.0,16.0,1.8,2,"[1.0666666666666667, 1.0333333333333334, 1.0866666666666667, 0.94, 0.9466666666666667, 1.02, 0.9266666666666666, 1.0, 0.9866666666666667, 1.0333333333333334, 1.0, 1.06, 1.0533333333333332, 1.0533333333333332, 1.0933333333333333, 1.0533333333333332, 1.0, 1.0533333333333332, 1.06, 1.08, 1.02, 1.0866666666666667, 1.0466666666666666, 1.1066666666666667, 1.06, 0.9866666666666667, 0.9933333333333333, 0.9666666666666667, 1.04, 1.1333333333333333, 1.04, 0.9733333333333334, 1.0666666666666667, 1.06, 1.08, 1.04, 0.9866666666666667, 1.02, 1.1, 1.08, 1.04, 1.0466666666666666, 1.0533333333333332, 1.06, 1.0533333333333332, 1.0866666666666667, 1.0333333333333334, 1.1466666666666667, 0.9266666666666666, 1.04]"
34.0,16.0,2.0,1,"[1.07, 1.0566666666666666, 1.0833333333333333, 1.0566666666666666, 1.0833333333333333, 1.0833333333333333, 1.05, 1.07, 1.0633333333333335, 1.0566666666666666, 1.0366666666666666, 1.1033333333333333, 1.0766666666666667, 1.05, 1.09, 1.07, 1.07, 1.0366666666666666, 1.09, 1.0833333333333333, 1.0833333333333333, 1.07, 1.0766666666666667]"
34.0,16.0,2.0,2,"[1.0533333333333332, 1.0066666666666666, 1.0133333333333334, 1.0466666666666666, 1.08, 0.98, 0.9933333333333333, 1.1333333333333333, 1.06, 1.0933333333333333, 1.0333333333333334, 1.0066666666666666, 1.06, 1.0133333333333334, 1.0133333333333334, 1.0733333333333333, 1.0533333333333332, 1.0333333333333334, 1.0466666666666666, 1.0533333333333332, 0.9933333333333333, 1.0733333333333333, 1.0, 1.0866666666666667, 1.0733333333333333, 0.96, 1.0266666666666666, 0.9666666666666667, 1.04, 1.0066666666666666, 1.0333333333333334, 1.06, 1.0733333333333333, 1.0533333333333332, 0.9866666666666667, 1.04, 0.98, 1.06, 1.0466666666666666, 1.0266666666666666, 1.0266666666666666, 1.0733333333333333, 0.9933333333333333, 1.02, 1.0, 1.1133333333333333, 0.9933333333333333, 1.0866666666666667, 1.0133333333333334, 1.0333333333333334]"
34.0,18.0,1.4,1,"[1.0533333333333335, 1.04, 1.0933333333333333, 1.12, 1.0666666666666667, 1.0666666666666667, 1.0466666666666666, 1.0866666666666667, 1.06, 1.06, 1.0866666666666667, 1.0733333333333335, 1.0666666666666667, 1.0666666666666667, 1.04, 1.08, 1.08, 1.06, 1.0866666666666667, 1.0866666666666667, 1.0933333333333333, 1.08, 1.0733333333333335, 1.0466666666666666, 1.0933333333333333, 1.0933333333333333, 1.0733333333333335, 1.0733333333333335, 1.0666666666666667, 1.0866666666666667, 1.0333333333333332, 1.0733333333333335, 1.08, 1.0666666666666667, 1.0733333333333335, 1.1133333333333333, 1.0866666666666667, 1.0533333333333335, 1.0466666666666666, 1.0933333333333333, 1.0733333333333335, 1.0533333333333335, 1.1, 1.02, 1.0333333333333332, 1.0933333333333333, 1.08, 1.1, 1.08, 1.0533333333333335]"
34.0,18.0,1.4,2,"[1.08, 1.1, 1.04, 1.0466666666666666, 1.0133333333333334, 1.0333333333333334, 1.02, 0.9933333333333333, 0.9666666666666667, 0.9, 1.0466666666666666, 1.0333333333333334, 1.0066666666666666, 1.0333333333333334, 1.0266666666666666, 1.04, 0.98, 0.9266666666666666, 0.9866666666666667, 1.0733333333333333, 1.0666666666666667, 0.98, 1.06, 0.9733333333333334, 0.98, 1.1, 1.04, 1.0066666666666666, 1.0066666666666666, 1.0666666666666667, 1.0333333333333334, 1.1, 1.08, 1.06, 1.0466666666666666, 1.0733333333333333, 0.9866666666666667, 1.0533333333333332, 0.9666666666666667, 1.0266666666666666, 1.0133333333333334, 1.08, 1.0666666666666667, 1.0066666666666666, 1.0666666666666667, 1.0533333333333332, 1.0933333333333333, 0.9866666666666667, 1.0533333333333332, 1.06]"
